Date,Unix,Ticker,Price,stock_p_change,SP500,SP500_p_change,Market Cap,Enterprise Value,Trailing P/E,Forward P/E,PEG Ratio,Price/Sales,Price/Book,Enterprise Value/Revenue,Enterprise Value/EBITDA,Profit Margin,Operating Margin,Return on Assets,Return on Equity,Revenue,Revenue Per Share,Qtrly Revenue Growth,Gross Profit,EBITDA,Net Income Avl to Common,Diluted EPS,Qtrly Earnings Growth,Total Cash,Total Cash Per Share,Total Debt,Total Debt/Equity,Current Ratio,Book Value Per Share,Operating Cash Flow,Levered Free Cash Flow,Beta,50-Day Moving Average,200-Day Moving Average,Avg Vol (3 month),Shares Outstanding,Float,% Held by Insiders,% Held by Institutions,Shares Short (as of,Short Ratio,Short % of Float,Shares Short (prior month)
2008-01-23 16:05:53,1201084553.0,aa,61.22649000000001,-70.9,108.171539,-36.69,23200000000.0,31390000000.0,9.51,8.87,0.95,0.77,1.49,1.02,6.567,8.34,11.42,5.78,16.78,30750000000.0,35.721,-5.8,7060000000.0,4780000000.0,2570000000.0,2.95,76.0,483000000.0,0.584,8000000000.0,0.499,1.128,19.291,3110000000.0,207750000.0,1.69,34.35,36.93,11775800.0,827400000.0,824990000.0,0.22,78.4,13610000.0,1.6,1.6,21040000.0
2008-10-28 00:52:22,1225135342.0,aa,22.964214,15.23,76.965836,14.25,7230000000.0,16879999999.999998,4.28,6.9,0.42,0.25,0.5,0.57,4.207,5.91,9.27,4.39,11.25,29620000000.0,36.161,-2.1,6500000000.0,4010000000.0,1740000000.0,2.11,-51.7,831000000.0,1.038,10130000000.0,0.672,1.316,18.754999,1270000000.0,-2180000000.0,1.71,19.4,31.49,19277300.0,800320000.0,792950000.0,0.25,82.8,17010000.0,1.0,2.1,18720000.0
2008-12-05 01:03:15,1228419195.0,aa,17.601582999999994,64.08,72.180115,29.52,6450000000.0,16790000000.0,3.81,9.06,0.35,0.25,0.5,0.57,4.231,5.91,9.12,4.32,11.25,29620000000.0,36.138,-2.1,6500000000.0,3970000000.0,1740000000.0,2.11,-51.7,831000000.0,1.038,10130000000.0,0.672,1.316,18.754999,1270000000.0,-2210000000.0,2.1,10.43,26.29,25937600.0,800320000.0,793430000.0,0.25,80.2,47220000.0,2.0,5.9,38210000.0
2008-12-06 09:33:46,1228536226.0,aa,17.601582999999994,64.08,72.180115,29.52,6520000000.0,15880000000.0,3.86,9.7,0.31,0.22,0.43,0.54,4.001,5.91,9.12,4.32,11.25,29620000000.0,36.138,-2.1,6500000000.0,3970000000.0,1740000000.0,2.11,-51.7,831000000.0,1.038,10130000000.0,0.672,1.316,18.754999,1270000000.0,-2210000000.0,2.1,10.34,26.16,26484100.0,800320000.0,793430000.0,0.25,80.2,47220000.0,2.0,5.9,38210000.0
2008-12-18 10:54:07,1229577847.0,aa,21.100304,53.63,73.296516,27.31,8279999999.999999,17640000000.0,4.9,16.69,0.33,0.28,0.55,0.6,4.445,5.91,9.12,4.32,11.25,29620000000.0,36.138,-2.1,6500000000.0,3970000000.0,1740000000.0,2.11,-51.7,831000000.0,1.038,10130000000.0,0.672,1.316,18.754999,1270000000.0,-2210000000.0,2.1,10.13,24.25,27417700.0,800320000.0,793430000.0,0.25,80.5,61000000.0,1.9,7.6,47220000.0
2009-03-09 18:17:50,1236602870.0,aa,11.892257,156.13,56.36409,71.94,4400000000.0,14270000000.0,N/A,8.45,N/A,0.16,0.36,0.53,4.308,-0.28,7.73,3.39,1.65,26900000000.0,33.211,-21.1,4730000000.0,3310000000.0,227000000.0,-0.093,N/A,762000000.0,0.95,10580000000.0,N/A,1.12,14.594,1230000000.0,-1660000000.0,2.18,7.3746,13.9796,27281900.0,801770000.0,794740000.0,0.17,74.8,75380000.0,3.0,9.4,72960000.0
2011-09-03 09:21:23,1315021883.0,aa,27.175644,-28.0,102.691322,22.32,12810000000.0,20950000000.0,13.78,8.6,0.28,0.57,0.85,0.89,6.18,4.04,8.2,3.05,6.55,23480000000.0,22.58,27.0,3840000000.0,3390000000.0,949000000.0,0.87,136.8,1270000000.0,1.19,9350000000.0,48.26,1.36,14.66,2320000000.0,1190000000.0,2.28,13.32,15.67,24168800.0,1060000000.0,1060000000.0,0.09,59.6,53730000.0,1.9,5.1,59140000.0
2011-11-02 22:04:47,1320251687.0,aa,24.220982,-17.13,108.600548,17.66,11390000000.0,19100000000.0,11.23,10.39,0.34,0.45,0.74,0.78,5.29,4.31,8.64,3.41,7.22,24610000000.0,23.44,21.4,3840000000.0,3610000000.0,1060000000.0,0.95,182.0,1340000000.0,1.25,9310000000.0,50.93,1.36,13.97,2420000000.0,1260000000.0,2.01,10.43,13.79,35090300.0,1060000000.0,1060000000.0,0.09,59.6,61460000.0,1.5,5.8,63780000.0
2011-11-05 21:29:24,1320508764.0,aa,24.741621,-19.8,109.905594,15.23,11630000000.0,19660000000.0,11.47,10.61,0.34,0.47,0.78,0.8,5.45,4.31,8.64,3.41,7.22,24610000000.0,23.44,21.4,3840000000.0,3610000000.0,1060000000.0,0.95,182.0,1340000000.0,1.25,9310000000.0,50.93,1.36,13.97,2420000000.0,1260000000.0,2.01,10.36,13.71,35126400.0,1060000000.0,1060000000.0,0.09,59.6,61460000.0,1.5,5.8,63780000.0
2012-01-02 19:42:06,1325513526.0,aa,19.580511,1.69,110.62027,15.99,9210000000.0,17240000000.0,9.08,9.83,0.47,0.37,0.62,0.7,4.78,4.31,8.64,3.41,7.22,24610000000.0,23.44,21.4,3840000000.0,3610000000.0,1060000000.0,0.95,182.0,1340000000.0,1.25,9310000000.0,50.93,1.36,13.97,2420000000.0,1340000000.0,2.1,9.36,11.76,34388000.0,1060000000.0,1060000000.0,0.09,59.6,56860000.0,2.0,5.4,66180000.00000001
2012-03-09 07:34:06,1331258646.0,aa,22.272099,-11.02,121.259178,15.5,10420000000.0,17900000000.0,17.76,10.18,0.91,0.41,0.74,0.72,5.48,2.45,7.16,2.81,4.71,24950000000.0,23.52,6.0,4470000000.0,3270000000.0,612000000.0,0.55,N/A,1940000000.0,1.82,9370000000.0,54.5,1.28,12.96,2190000000.0,1020000000.0,2.06,10.28,10.23,27359500.0,1070000000.0000001,1070000000.0000001,0.06,63.4,76870000.0,3.1,N/A,75540000.0
2012-03-19 02:24:48,1332104088.0,aa,24.065674,-18.9,124.694382,12.21,11240000000.0,18720000000.0,19.16,10.98,1.07,0.44,0.8,0.75,5.73,2.45,7.16,2.81,4.71,24950000000.0,23.52,6.0,4470000000.0,3270000000.0,612000000.0,0.55,N/A,1940000000.0,1.82,9370000000.0,54.5,1.28,12.96,2190000000.0,1020000000.0,2.06,10.26,10.16,26873600.0,1070000000.0000001,1070000000.0000001,0.06,63.4,71470000.0,3.1,N/A,76870000.0
2012-05-19 11:51:52,1337408512.0,aa,19.201982,3.55,114.858727,31.53,8990000000.0,17030000000.000002,23.1,8.6,1.16,0.36,0.64,0.68,5.8,1.59,5.79,2.23,3.0,25000000000.0,23.48,0.8,4470000000.0,2940000000.0,398000000.0,0.37,-69.5,1760000000.0,1.65,9740000000.0,55.28,1.25,13.21,2190000000.0,1200000000.0,1.96,9.54,9.82,24771400.0,1070000000.0000001,1070000000.0000001,0.06,63.4,72310000.0,2.7,6.8,71660000.0
2012-07-29 16:51:57,1343560917.0,aa,19.247538,-3.53,123.409416,24.29,9020000000.0,16899999999.999998,126.12,11.42,2.51,0.36,0.64,0.69,7.0,0.3,3.85,1.45,0.77,24380000000.0,22.89,-9.4,4470000000.0,2420000000.0,69000000.0,0.07,N/A,1710000000.0,1.61,9540000000.0,56.42,1.26,12.75,1930000000.0,934250000.0,1.99,8.5,9.45,22274900.0,1070000000.0000001,1070000000.0000001,0.07,59.0,91690000.0,3.9,8.6,82160000.0
2012-11-27 11:38:14,1353996494.0,aa,18.993221,18.02,125.544373,31.89,8860000000.0,17020000000.0,N/A,12.21,2.79,0.37,0.66,0.72,8.68,-1.02,2.08,0.77,-1.48,23790000000.0,22.33,-9.1,4470000000.0,1960000000.0,-244000000.0,-0.23,N/A,1430000000.0,1.34,9520000000.0,56.51,1.19,12.66,1710000000.0,569380000.0,1.96,8.63,8.67,17825200.0,1070000000.0000001,1070000000.0000001,0.07,59.7,75970000.0,4.0,7.1,79680000.0
2013-01-22 17:52:37,1358857357.0,aa,21.103575,34.65,134.363464,26.08,9790000000.0,16629999999.999998,51.23,10.66,1.43,0.41,0.73,0.7,8.22,0.81,2.36,0.87,0.96,23700000000.0,22.22,-1.5,4470000000.0,2020000000.0,191000000.0,0.18,N/A,1860000000.0,1.74,8830000000.0,53.49,1.3,12.3,1500000000.0,345750000.0,1.98,8.78,8.7,16787600.0,1070000000.0000001,1060000000.0,0.07,59.7,68970000.0,4.6,6.5,72010000.0
2013-04-23 20:02:57,1366727577.0,aa,18.688917,70.03,142.789185,21.2,8670000000.0,16070000000.0,36.21,10.4,2.6,0.37,0.65,0.68,7.39,1.05,3.06,1.11,1.36,23530000000.0,22.03,-2.9,3210000000.0,2170000000.0,244000000.0,0.22,58.5,1560000000.0,1.45,8920000000.0,53.21,1.2,12.5,1660000000.0,521120000.0,1.86,8.38,8.65,18448700.0,1070000000.0000001,1070000000.0000001,0.08,58.1,72710000.0,4.9,6.8,69110000.0
2013-04-26 20:55:15,1366989915.0,aa,19.034155,63.28,143.205475,20.1,8840000000.0,16399999999.999998,36.92,10.88,2.87,0.38,0.67,0.7,7.55,1.05,3.06,1.11,1.36,23530000000.0,22.03,-2.9,3210000000.0,2170000000.0,244000000.0,0.22,58.5,1560000000.0,1.45,8920000000.0,53.21,1.2,12.5,1660000000.0,521120000.0,1.86,8.37,8.64,18670400.0,1070000000.0000001,1070000000.0000001,0.08,58.1,88680000.0,4.5,8.3,72710000.0
2013-09-01 04:25:11,1377989711.0,aa,17.850088,117.83,148.885101,25.06,8240000000.0,15820000000.0,64.71,15.4,2.6,0.36,0.65,0.68,7.1,0.55,3.31,1.24,0.64,23410000000.0,21.91,-1.9,3210000000.0,2230000000.0,127000000.0,0.12,N/A,1210000000.0,1.13,8359999999.999999,52.71,1.18,11.93,1640000000.0,850620000.0,1.89,8.05,8.3,17181800.0,1070000000.0000001,1070000000.0000001,0.07,56.7,109640000.0,7.4,10.3,105150000.0
2003-12-07 10:36:10,1070773570.0,aapl,1.008181,215.49,79.883972,13.7,7650000000.0,3380000000.0,112.7,40.67,4.41,1.25,1.84,0.55,N/A,1.1,-0.02,1.06,1.64,5740000000.0,17.077,N/A,1600000000.0,-1000000.0,68000000.0,0.185,N/A,4570000000.0,12.45,304000000.0,0.072,2.498,11.52,N/A,N/A,1.742,22.15,19.05,4837318.0,366730000.0,363800000.0,0.8,64.42,11990000.0,2.356,3.3,13610000.0
2004-02-03 07:33:34,1075773814.0,aapl,1.076361,257.73,85.466972,6.83,8230000000.0,3830000000.0,60.16,38.24,4.02,1.23,1.92,0.57,34.82,2.03,1.63,2.08,3.26,6740000000.0,18.379,N/A,1710000000.0,110000000.0,137000000.0,0.371,N/A,4790000000.0,12.99,302000000.0,0.07,2.531,11.74,N/A,N/A,1.749,21.51,20.42,5095909.0,368760000.0,365700000.0,0.83,62.3,14090000.0,1.968,3.85,11660000.0
2004-06-03 01:20:38,1086205838.0,aapl,1.373255,169.3,84.49269100000002,9.29,10990000000.0,6070000000.0,63.7,37.08,2.89,1.49,2.33,0.85,21.08,2.36,2.31,2.54,3.95,7180000000.0,19.326,N/A,1710000000.0,288000000.0,169000000.0,0.454,N/A,4590000000.0,12.09,0.0,0,2.921,12.042,N/A,N/A,1.701,27.15,23.62,7046272.0,380040000.0,376000000.0,1.06,66.12,11710000.0,1.978,3.12,17190000.0
2004-08-10 02:02:44,1092083564.0,aapl,1.524119,175.25,81.99430100000002,16.07,11750000000.0,6590000000.0,54.4,34.43,2.65,1.51,2.38,0.86,17.9,2.76,3.0,3.09,4.78,7640000000.0,20.197,N/A,1710000000.0,368000000.0,211000000.0,0.557,N/A,4970000000.0,12.8,0.0,0,2.917,12.493,N/A,N/A,1.744,31.06,25.77,6494181.0,387930000.0,383300000.0,1.19,64.33,13030000.0,1.386,3.4,12480000.0
2004-10-12 05:40:57,1097539857.0,aapl,1.851476,157.25,85.48835,6.51,14970000000.0,10190000000.0,69.28,41.05,3.38,1.98,3.13,1.33,27.68,2.76,3.0,3.09,4.78,7640000000.0,20.197,N/A,1710000000.0,368000000.0,211000000.0,0.557,N/A,4970000000.0,12.8,0.0,0,2.917,12.493,N/A,N/A,1.802,34.7,28.78,7050636.0,387930000.0,383300000.0,1.19,67.52,14960000.0,2.196,3.9,12800000.0
2004-12-04 14:16:51,1102150011.0,aapl,3.030831,131.75,90.861984,8.19,24540000000.0,20060000000.0,88.41,37.09,2.21,3.08,5.03,2.42,61.54,3.33,3.94,3.86,6.02,8279999999.999999,21.419,N/A,1710000000.0,326000000.0,276000000.0,0.709,N/A,5460000000.0,13.96,0.0,0,2.632,12.968,N/A,N/A,1.775,49.19,34.47,11643051.0,391440000.0,386500000.0,1.26,72.07,19400000.0,1.508,5.02,12350000.0
2005-01-26 15:16:47,1106732807.0,aapl,3.493578,100.22,89.744781,10.56,29100000000.0,22700000000.0,57.83,30.35,1.71,2.99,5.03,2.33,34.66,5.2,6.71,6.62,10.37,9760000000.0,24.517,N/A,2260000000.0,655000000.0,508000000.0,1.244,N/A,6450000000.0,15.94,0.0,0,2.581,14.312,N/A,N/A,1.81,63.19,41.09,16687909.0,404550000.0,398600000.0,1.47,71.08,14380000.0,0.892,3.61,19400000.0
2005-02-04 03:07:08,1107466628.0,aapl,3.812232,82.27,92.041428,6.88,31480000000.0,26090000000.0,62.55,32.83,1.92,3.3,5.56,2.67,32.09,5.2,6.71,6.62,10.37,9760000000.0,24.517,N/A,2260000000.0,813000000.0,508000000.0,1.24,N/A,6450000000.0,15.78,0.0,0,2.581,14.312,N/A,N/A,1.81,66.26,42.96,16687909.0,404550000.0,402300000.0,1.54,68.75,15590000.0,0.761,3.88,14380000.0
2005-03-01 10:36:03,1109653563.0,aapl,4.303509,55.28,92.806976,8.6,18330000000.0,30210000000.0,72.01,18.24,2.06,1.86,3.11,3.09,37.16,5.2,6.71,6.63,10.37,9760000000.0,12.259,N/A,2260000000.0,813000000.0,508000000.0,0.62,N/A,6450000000.0,7.89,0.0,0,2.581,14.312,N/A,N/A,1.8,72.54,47.61,18241545.0,408590000.0,804600000.0,1.54,74.88,30650000.0,0.87,3.81,31180000.0
2005-12-17 11:55:53,1134800753.0,aapl,6.876911,23.36,98.440269,14.73,59930000000.0,51670000000.0,45.64,32.47,1.77,4.37,8.07,3.71,28.249,9.58,11.84,10.52,21.29,13930000000.0,17.232,56.5,4040000000.0,1830000000.0,1340000000.0,1.56,305.7,8260000000.0,9.802,0.0,0,2.956,8.941,2540000000.0,1340000000.0,N/A,66.07,50.72,26295900.0,842770000.0,N/A,1.24,73.2,29370000.0,0.9,3.5,26240000.0
2006-01-25 09:43:52,1138162432.0,aapl,7.175739,16.24,98.673996,14.39,64080000000.0,56750000000.0,41.01,28.91,1.7,3.96,7.67,3.51,26.035,9.91,12.34,10.6,22.65,16190000000.000002,19.771,64.7,4040000000.0,2180000000.0,1610000000.0,1.85,91.5,8710000000.0,10.331,0.0,0,2.404,9.91,N/A,N/A,N/A,75.77,57.76,26389000.0,842770000.0,N/A,1.24,73.2,24860000.0,1.1,3.0,29370000.0
2006-02-03 13:49:59,1138954799.0,aapl,6.948475,17.95,98.370186,16.8,60760000000.0,52060000000.0,38.89,27.41,1.7,3.75,7.28,3.22,23.882,9.91,12.34,10.6,22.65,16190000000.000002,19.771,64.7,4040000000.0,2180000000.0,1610000000.0,1.85,91.5,8710000000.0,10.331,0.0,0,2.404,9.91,N/A,N/A,N/A,75.7,59.58,28124600.0,842770000.0,832060000.0,1.23,73.2,25720000.0,1.1,3.1,24860000.0
2006-02-07 09:17:30,1139284050.0,aapl,6.537466,27.44,97.75473,17.86,56720000000.0,48010000000.0,36.3,25.59,1.7,3.5,6.79,2.97,22.026,9.91,12.34,10.6,22.65,16190000000.000002,19.771,64.7,4040000000.0,2180000000.0,1610000000.0,1.85,91.5,8710000000.0,10.331,0.0,0,2.404,9.91,N/A,N/A,N/A,75.68,60.08,28405900.0,842770000.0,832060000.0,1.23,73.2,25720000.0,1.1,3.1,24860000.0
2006-02-17 15:01:01,1140168661.0,aapl,6.797609,20.69,100.348923,15.23,59580000000.0,51180000000.0,37.87,27.0,1.51,3.7,7.12,3.16,23.348,9.91,12.34,10.63,22.65,16190000000.000002,19.771,64.7,4040000000.0,2190000000.0,1610000000.0,1.85,91.5,8710000000.0,10.26,0.0,0,2.404,9.91,2040000000.0,1410000000.0,N/A,74.35,61.32,31082300.0,848610000.0,837830000.0,1.23,73.2,25720000.0,1.1,3.1,24860000.0
2007-02-17 21:52:03,1171729323.0,aapl,8.203746,46.92,115.629837,-5.56,73110000000.0,61240000000.0,30.74,22.44,1.32,3.55,6.53,2.96,17.819,11.74,14.63,11.85,24.77,20680000000.0,24.308,23.8,5600000000.0,3440000000.0,2430000000.0,2.76,77.7,11870000000.0,13.771,N/A,N/A,2.271,13.052,3750000000.0,2350000000.0,2.4,87.1,79.83,34386900.0,861870000.0,851270000.0,0.12,68.8,25680000.0,0.7,3.0,24460000.0
2007-02-19 17:27:55,1171886275.0,aapl,8.203746,44.03,115.629837,-5.29,73110000000.0,61240000000.0,30.74,22.44,1.31,3.55,6.53,2.96,17.819,11.74,14.63,11.85,24.77,20680000000.0,24.308,23.8,5600000000.0,3440000000.0,2430000000.0,2.76,77.7,11870000000.0,13.771,N/A,N/A,2.271,13.052,3750000000.0,2350000000.0,2.4,87.1,79.83,34386900.0,861870000.0,851270000.0,0.12,68.8,25680000.0,0.7,3.0,24460000.0
2008-01-23 06:28:45,1201049925.0,aapl,13.449194,-36.46,108.171539,-36.69,136270000000.00002,N/A,39.59,24.24,1.43,5.89,9.69,N/A,N/A,14.56,18.37,12.95,28.52,24010000000.0,27.766,28.5,8150000000.0,4730000000.0,3500000000.0,3.93,66.8,15390000000.0,17.573,0,N/A,2.361,16.659,5470000000.0,2770000000.0,2.04,183.66,159.61,42642100.0,875540000.0,869280000.0,0.69,67.1,21290000.0,0.6,2.4,20140000.0
2008-10-27 05:55:02,1225067102.0,aapl,8.905847999999997,114.32,68.912994,30.05,85620000000.0,61130000000.0,17.99,14.47,0.86,2.69,4.15,1.88,9.059,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,8150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4360000000.0,2.91,118.78,158.57,40469300.0,888330000.0,878050000.0,0.7,66.8,22360000.0,0.6,2.5,25690000.0
2008-10-29 21:14:51,1225295091.0,aapl,10.110829,87.8,76.40765400000002,17.55,92870000000.0,64260000000.00001,19.51,15.72,0.9,2.73,4.22,1.98,9.523,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,8150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4360000000.0,2.91,115.28,157.82,41210700.0,888330000.0,878050000.0,0.7,66.8,22360000.0,0.6,2.5,25690000.0
2008-10-31 22:34:03,1225472643.0,aapl,10.40482,75.2,79.48593100000002,9.72,95570000000.0,74150000000.0,20.08,16.18,1.0,3.04,4.69,2.28,10.988,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,8150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4360000000.0,2.91,112.74,157.19,42359600.0,888330000.0,878050000.0,0.7,66.8,24200000.0,0.4,2.8,22360000.0
2008-12-03 23:41:54,1228327914.0,aapl,9.274304,104.88,71.679375,29.69,85190000000.0,57650000000.0,17.9,14.66,0.86,2.53,3.91,1.78,8.544,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.9,96.51,144.48,50101600.0,888330000.0,877700000.0,0.7,67.7,26760000.0,0.6,3.0,28080000.0
2008-12-07 14:27:24,1228640244.0,aapl,9.09056,101.01,72.180115,29.32,83500000000.0,59010000000.0,17.54,14.4,0.87,2.5,3.86,1.82,8.745,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.9,95.65,143.1,50769100.0,888330000.0,877700000.0,0.7,67.7,26760000.0,0.6,3.0,28080000.0
2008-12-16 01:57:34,1229372854.0,aapl,9.22885,104.37,75.422577,24.52,84170000000.0,62810000000.0,17.68,14.53,0.95,2.69,4.15,1.93,9.307,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.569,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.9,95.68,139.17,51035600.0,888330000.0,877700000.0,0.7,68.1,21920000.0,0.4,2.5,26760000.0
2008-12-17 02:12:01,1229460121.0,aapl,8.622491,115.19,74.691978,24.23,84830000000.0,59740000000.0,17.81,14.68,0.92,2.59,4.0,1.84,8.852,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.55,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.9,95.67,138.51,51130600.0,888940000.0,878300000.0,0.7,68.1,21920000.0,0.4,2.5,26760000.0
2009-01-01 01:31:55,1230753715.0,aapl,8.254035,146.9,74.677681,26.35,75870000000.0,52220000000.0,15.93,13.63,0.84,2.36,3.64,1.61,7.738,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.55,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.9,90.98,131.28,47739200.0,888940000.0,878300000.0,0.7,68.0,21920000.0,0.4,2.5,26760000.0
2009-01-12 07:25:12,1231725312.0,aapl,8.57414,134.29,71.955048,33.74,80520000000.0,56030000000.0,16.91,14.9,0.92,2.54,3.92,1.73,8.303,14.88,19.32,12.08,27.19,32479999999.999996,36.841,27.0,11150000000.0,6750000000.0,4830000000.0,5.36,25.7,24490000000.0,27.55,0,N/A,2.462,23.674,9600000000.0,4380000000.0,1.87,91.21,127.91,44113200.0,888940000.0,878340000.0,0.7,68.0,21330000.0,0.6,2.4,21920000.0
2009-10-22 17:48:46,1256213926.0,aapl,19.8445,49.84,92.074318,10.39,182940000000.0,159350000000.0,35.7,21.84,1.51,5.31,7.09,4.61,21.19,14.97,19.98,10.81,22.74,34560000000.0,38.821,11.7,11150000000.0,7520000000.0,5180000000.0,5.72,14.6,24220000000.0,27.039,0,N/A,2.111,28.900999,11340000000.0,7510000000.0,1.49,183.044,152.389,16956300.0,895820000.0,889100000.0,0.67,72.1,15990000.0,0.9,1.8,15990000.0
2009-11-12 14:53:38,1258017818.0,aapl,19.534067,52.5,91.821655,12.42,183820000000.0,159600000000.0,32.45,21.69,1.47,5.01,6.57,4.37,19.146,15.61,20.96,10.25,23.35,36540000000.0,40.914,25.0,13140000000.0,8340000000.0,5700000000.0,6.289,46.6,23460000000.0,26.051,0,N/A,1.881,30.931,10160000000.0,6870000000.0,1.5,191.899,160.356,17646300.0,900680000.0,893920000.0,0.67,71.8,15840000.0,1.0,1.8,15990000.0
2011-05-22 15:41:19,1306059079.0,aapl,32.418479999999995,67.44,115.849831,0.85,310000000000.0,280760000000.0,15.97,11.77,0.66,3.6,5.12,3.21,10.5,22.36,29.02,20.88,38.78,87450000000.0,95.33,82.7,25680000000.0,26730000000.0,19550000000.0,20.99,94.8,29230000000.0,31.61,0.0,N/A,1.93,66.49,26480000000.0,17410000000.0,1.14,341.96,335.79,16131600.0,924750000.0,918690000.0,0.65,70.8,13350000.0,0.8,1.5,11550000.0
2011-09-02 04:10:00,1314916800.0,aapl,36.173653,83.33,102.691322,22.32,353250000000.0,328380000000.0,15.07,11.86,0.63,3.56,5.14,3.27,10.24,23.53,30.43,22.25,41.99,100320000000.0,108.95,82.0,25680000000.0,32080000000.0,23610000000.0,25.28,124.7,28400000000.0,30.63,0.0,N/A,1.75,74.81,32780000000.0,21470000000.0,1.08,378.92,351.72,19813700.0,927090000.0,921060000.0,0.65,70.8,12540000.0,0.5,1.4,11770000.0
2011-09-24 00:15:37,1316803537.0,aapl,39.099064,78.5,99.447563,31.23,374820000000.0,344130000000.0,15.99,12.44,0.65,3.71,5.37,3.43,10.73,23.53,30.43,22.25,41.99,100320000000.0,108.95,82.0,25680000000.0,32080000000.0,23610000000.0,25.28,124.7,28400000000.0,30.63,0.0,N/A,1.75,74.81,32780000000.0,21470000000.0,1.07,381.67,355.85,20920500.0,927090000.0,921050000.0,0.65,70.8,15160000.0,0.6,N/A,12540000.0
2011-09-24 05:43:35,1316823215.0,aapl,39.099064,78.5,99.447563,31.23,374820000000.0,346430000000.0,15.99,12.44,0.65,3.71,5.37,3.45,10.8,23.53,30.43,22.25,41.99,100320000000.0,108.95,82.0,25680000000.0,32080000000.0,23610000000.0,25.28,124.7,28400000000.0,30.63,0.0,N/A,1.75,74.81,32780000000.0,21470000000.0,1.07,382.18,356.19,20884500.0,927090000.0,921050000.0,0.65,70.8,15160000.0,0.6,N/A,12540000.0
2011-10-08 05:59:01,1318033741.0,aapl,35.76265,81.92,101.348251,29.0,342840000000.0,314440000000.0,14.63,11.28,0.59,3.49,5.04,3.13,9.8,23.53,30.43,22.25,41.99,100320000000.0,108.95,82.0,25680000000.0,32080000000.0,23610000000.0,25.28,124.7,28400000000.0,30.63,0.0,N/A,1.75,74.81,32780000000.0,21470000000.0,0.87,385.15,358.93,22498100.0,927090000.0,921050000.0,0.65,70.8,14330000.0,0.8,N/A,15160000.0
2011-10-14 06:15:31,1318553131.0,aapl,40.810802,53.82,107.356773,19.07,378650000000.0,350260000000.0,16.16,12.41,0.63,3.72,5.38,3.49,10.92,23.53,30.43,22.25,41.99,100320000000.0,108.95,82.0,25680000000.0,32080000000.0,23610000000.0,25.28,124.7,28400000000.0,30.63,0.0,N/A,1.75,74.81,32780000000.0,21470000000.0,0.87,389.25,360.67,22666800.0,927090000.0,921370000.0,0.65,70.8,11690000.0,0.6,N/A,14330000.0
2011-11-03 17:19:46,1320320986.0,aapl,38.98011,47.52,110.58004,14.53,370980000000.0,343350000000.0,14.42,10.35,0.57,3.41,4.82,3.17,9.64,23.95,31.22,22.05,41.67,108250000000.0,117.12,39.0,43820000000.0,35600000000.0,25920000000.0,27.68,53.7,25950000000.0,27.93,0.0,N/A,1.61,82.45,37530000000.0,19750000000.0,0.89,397.78,367.36,22460900.0,929280000.0,923560000.0,0.65,70.8,12010000.0,0.5,N/A,11690000.0
2012-01-08 08:59:52,1325993392.0,aapl,40.849491,32.06,112.568245,16.83,392580000000.0,366630000000.0,15.26,10.85,0.65,3.59,5.07,3.39,10.31,23.95,31.22,22.05,41.67,108250000000.0,117.12,39.0,43820000000.0,35570000000.0,25920000000.0,27.68,53.7,25950000000.0,27.92,0.0,N/A,1.61,82.45,37530000000.0,20920000000.0,0.82,390.88,383.7,14774700.0,929410000.0,923690000.0,0.64,70.2,10590000.0,0.8,1.2,11620000.0
